"id","address","description","material","name","officehour","photo","process","since","tel","project","lat","lang","no","goods","business","category","before_name","gu","idx","instagramKeyword"
519,"청계천로160","-","-","드림전자","-","-","-","-","010-9273-7585","-","552029.3277","199599.3759","-","-","-","-","-","중구","519","드림전자"
520,"청계천로159","컴퓨터","컴퓨터,컴퓨터주변기기","디바이스코리어","-","-","-","-","02-2269-3430","-","-","-","-","컴퓨터","판매","-","-","종로구","520","디바이스코리어"
521,"청계천로159","-","-","디아파송","-","-","-","-","02-2261-4094","-","552234.4022","199571.7141","-","가전","-","-","-","종로구","521","디아파송"
522,"청계천로159","-","-","디아파송","-","-","-","-","02-2261-4094","-","552232.234","199571.9481","-","가전","-","-","-","종로구","522","디아파송"
523,"을지로157","무전기","무전기","디에스정보통신","-","-","-","-","02-2272-2918","-","551930.286700 ","199606.976000 ","-","통신","판매","-","-","중구","523","디에스정보통신"
524,"청계천로160","-","-","디에이테크놀로지","-","-","-","-","-","-","552049.2021","199598.7624","-","-","-","-","-","중구","524","디에이테크놀로지"
342,"청계천로149-1","-","-","대신화물/택배","-","-","-","-","2273-3211","-","-","-","-","-","-","기타","-","종로구","342","대신화물/택배"
343,"청계천로149-1","-","-","대신화물/택배","-","-","-","-","2273-3211","-","552137.7461","199500.1815","-","-","-","기타","-","종로구","343","대신화물/택배"
344,"-","스텐,BOX,용접","스테인리스,BOX","대양공업사","-","-","용접","-","265-3426","-","-","-","-","-","판매","가공","-","-","344","대양공업사"
345,"창경궁로85","-","-","대양귀금속","-","-","-","-","2268-7678~9","-","-","-","-","-","-","기타","-","종로구","345","대양귀금속"
346,"창경궁로85","-","-","대양귀금속","-","-","-","-","2268-7678~9","-","552276.2782","199790.3005","-","-","-","기타","-","종로구","346","대양귀금속"
347,"청계천로159","-","-","대양전자(창고)","-","-","-","-","-","-","552184.7949","199577.817","-","-","-","-","-","종로구","347","대양전자"
348,"청계천로208","CCTV","CCTV,DVR,감시카메라,녹화기,적외선카메라","대양CCTV","-","-","-","-","02-2269-6853","-","-","-","-","통신","판매","-","-","중구","348","대양CCTV"
349,"창경궁로5길20","특수기계제작","-","대영공업사","-","-","기계제작","-","2275-9644","-","-","-","-","-","판매","가공","-","중구","349","대영공업사"
350,"청계천로159","비철금속","비철금속,전자부품","대영상사","-","-","-","-","02-2267-3215","-","-","-","-","전기/전자","판매","-","-","종로구","350","대영상사"
351,"충무로72-2","전동공구","전동공구","대영엠앤티","-","-","-","-","2272-6989","-","-","-","-","-","판매","공구","-","중구","351","대영엠앤티"
352,"청계천로159","-","-","대영전기","-","-","-","-","-","-","552219.0411","199586.9519","-","-","-","-","-","종로구","352","대영전기"
353,"을지로15길16","절단,절곡","-","대영절단절곡","-","-","절단,절곡","-","2266-8729","-","-","-","-","-","판매","가공","-","중구","353","대영절단절곡"
354,"청계천로159","조명기기","조명","대영조명","-","-","-","-","02-2266-5449","-","552146.355700 ","199575.465900 ","-","조명","판매","-","-","종로구","354","대영조명"
355,"을지로159-2","철망","철망","대영타공철망","-","-","-","-","2279-0360,2267-0664","-","-","-","-","-","-","기타","-","중구","355","대영타공철망"
356,"돈화문로10","산업용,기계용,인쇄기용필터","필터","대영휠타","-","-","-","-","2265-4262","-","-","-","-","-","-","기타","-","종로구","356","대영휠타"
357,"을지로17길15","특고압개폐기,외선자재","개폐기,외선자재","대우전업사","-","-","-","-","2266-5747,2266-5060","-","-","-","-","-","-","전기전자","-","중구","357","대우전업사"
358,"청계천로159","산업용히터","히터,제어기","대우전열","-","-","-","-","02-2272-1971","-","-","-","-","기계","개발","-","-","종로구","358","대우전열"
359,"청계천로245","조명","조명","대우조명","-","-","-","-","02-2272-1898","-","-","-","-","조명","판매","-","-","중구","359","대우조명"
360,"청계천로246","조명","조명","대우조명","-","-","-","-","02-2272-1898","-","-","-","-","조명","판매","-","-","중구","360","대우조명"
535,"청계천로159","전자부품","전자부품","라바전자","-","-","-","-","02-2635-1678","-","-","-","-","전기/전자","판매","-","-","종로구","535","라바전자"
536,"청계천로160","-","-","라우드시스템코리아","-","-","-","-","-","-","552053.8918","199600.9817","-","-","-","-","-","중구","536","라우드시스템코리아"
537,"을지로157","성인게임기개발","게임기","라이온전자","-","-","-","-","070-7766-2672","-","551989.978600 ","199607.872700 ","-","오락기","개발/판매","-","-","중구","537","라이온전자"
533,"청계천로159","PCB제작","PCB,전자부품","라미전자","-","-","회로설계","-","02-2267-7239","-","-","-","-","전기/전자","개발","-","-","종로구","533","라미전자"
534,"청계천로159","PCB제작","PCB,전자부품","라미전자","-","-","회로설계","-","02-2267-7239","-","-","-","-","전기/전자","개발","-","-","종로구","534","라미전자"
532,"청계천로159","PCB제작","PCB,전자부품","라미전자","-","-","회로설계","-","02-2267-7239","-","-","-","-","전기/전자","개발","-","-","종로구","532","라미전자"
531,"창경궁로55-2","TILE&BATH","도기,타일","라미","-","-","-","-","2274-6472","-","-","-","-","-","-","기타","라미타일도기","중구","531","라미"
470,"돈화문로10","KBC수입품베어링","베어링","동신베어링","-","-","-","-","2267-7262","-","-","-","-","-","판매","자재","동신베아링","종로구","470","동신베어링"
471,"을지로19길33","자동문,접이문,판넬공사,조형물,철구조물,삿다,삿시,스텐제작","새시(샷시),패널(판넬),스테인리스","동신산업","-","-","-","-","2265-5982","-","-","-","-","-","판매","가공","-","중구","471","동신산업"
472,"청계천로156","원판,파이프,환봉,앵글,평철","파이프,환봉,원판","동신스텐","-","-","-","-","2266-8884","-","-","-","-","-","판매","자재","-","중구","472","동신스텐"
485,"을지로157","방송용조명","조명,전구","동양무역","-","-","-","-","02-2276-1857","-","552012.875700 ","199587.652700 ","-","조명","판매","-","-","중구","485","동양무역"
486,"창경궁로59","단청,탱화,네일아트,학생미술,빤짝이,줄눈제","미술재료","동양안료","-","-","-","-","2267-2778~9","-","-","-","-","-","-","기타","-","중구","486","동양안료"
487,"청계천로159","CATV","CATV,HD장비,안테나,전자부품","동양텔레콤","-","-","-","-","02-2265-7404","-","-","-","-","통신","판매","-","-","종로구","487","동양텔레콤"
488,"청계천로159","-","-","동연전자","-","-","-","-","010-4861-8745","-","552212.5515","199587.652","-","-","-","-","-","종로구","488","동연전자"
489,"을지로157","각종디스플레이","디스플레이,모니터","동우","-","-","-","-","02-2273-1023","-","552018.784500 ","199597.544400 ","-","전기/전자","판매","-","-","중구","489","동우"
490,"청계천로159","전자회로개발","전자회로기판","동우전자","-","-","회로설계","-","02-2267-5309","-","-","-","-","전기/전자","개발","-","-","종로구","490","동우전자"
530,"을지로157","마이크스탠드","마이크스탠드,브라켓(부라켓)","또또전자","-","-","-","-","02-2267-5434","-","552009.422100 ","199603.439700 ","-","음향","판매","-","-","중구","530","또또전자"
529,"청계천로159","에어컨","에어컨","디지털태안공조㈜","-","-","-","-","02-2265-8526","-","-","-","-","가전","판매","-","-","종로구","529","디지털태안공조"
528,"청계천로170","LED조명연출","LED,LED조명,PCB,전자기기,태양광시스템","디지털전자","-","-","회로설계","-","02-2279-9325","-","-","-","-","전기/전자","개발/판매","-","-","중구","528","디지털전자"
527,"청계천로159","인터폰","인터폰,전화기,팩스","디지탈프라자","-","-","-","-","02-2273-5115","-","552172.707100 ","199588.573900 ","-","통신","판매","-","-","종로구","527","디지탈프라자"
526,"청계천로159","수입터보사운드스피커","스피커","디오텍전자","-","-","-","-","02-2273-7980","-","-","-","-","음향","판매","-","-","종로구","526","디오텍전자"
525,"을지로157","-","-","디에이테크놀리지","-","-","-","-","010-5302-5024","-","551972.9568","199604.335","-","-","-","-","-","중구","525","디에이테크놀리지"
517,"을지로157","음향기기","음향기기","드림음향","-","-","-","-","02-2279-4759","-","551968.350600 ","199589.523700 ","-","음향","판매","-","-","중구","517","드림음향"
516,"을지로157","음향기기","음향기기","드림음향","-","-","-","-","02-2279-4759","-","551968.350600 ","199589.523700 ","-","음향","판매","-","-","중구","516","드림음향"
515,"을지로157","음향기기","음향기기","드림음향","-","-","-","-","02-2279-4759","-","551968.350600 ","199589.523700 ","-","음향","판매","-","-","중구","515","드림음향"
514,"을지로157","음향기기","음향기기","드림음향","-","-","-","-","02-2279-4759","-","551968.350600 ","199589.523700 ","-","음향","판매","-","-","중구","514","드림음향"
372,"을지로157","-","-","대일시스템","-","-","-","-","02-2268-1112","-","551939.4937","199599.3903","-","-","-","-","-","중구","372","대일시스템"
373,"을지로157","-","-","대일시스템","-","-","-","-","02-2268-1112","-","551936.2117","199599.6979","-","-","-","-","-","중구","373","대일시스템"
374,"창경궁로5길34-23","로구로,벤치레스,선반,밀링,연마,가공","-","대일정밀","-","-","선반밀링","-","-","-","-","-","-","-","판매","가공","-","중구","374","대일정밀"
375,"을지로157","전화기","전화기,키폰,통신장비","대전사","-","-","-","-","02-2273-4955","-","551992.802600 ","199603.638900 ","-","통신","판매","-","-","중구","375","대전사"
513,"창경궁로5길35","절단,절곡,V컷,냉/열연철판류,로라벤딩,각종철재일절","-","두진철강","-","-","절단,절곡","-","2273-9288,2273-9287","-","-","-","-","-","판매","가공","-","중구","513","두진철강"
512,"청계천로159","전자부품","전자부품","두이전자","-","-","-","-","02-2269-8944","-","-","-","-","전기/전자","판매","-","-","종로구","512","두이전자"
511,"돈화문로2길5","자동제어","자동제어기기","두성컨트롤","-","-","-","-","2272-7593","-","-","-","-","-","-","전기전자","-","종로구","511","두성컨트롤"
510,"을지로157","방송음향기기","음향기기,전자부품","두산테크","-","-","-","-","02-2265-7001","-","551975.595200 ","199596.007300 ","-","음향","판매","-","-","중구","510","두산테크"
509,"을지로157","방송음향기기","음향기기,전자부품","두산테크","-","-","-","-","02-2265-7001","-","551975.595200 ","199596.007300 ","-","음향","판매","-","-","중구","509","두산테크"
508,"을지로157","스탠드갓","스탠드갓","두리통상","-","-","-","-","02-2265-9228","-","551987.080400 ","199608.519200 ","-","조명","제조/판매","-","-","중구","508","두리통상"
507,"을지로157","영상기기","영상장비,음향기기","두리음향","-","-","-","-","02-2263-8855","-","551946.057600 ","199598.775200 ","-","영상/음향","판매","-","-","중구","507","두리음향"
506,"을지로147-1","케이블명찰및위험표지판,실크인쇄,PC평판,부식,판넬명판가공,알루미늄,아크릴,PC,CNC가공","알루미늄,아크릴,명판","두리명판","-","-","CNC,부식,인쇄,","-","2274-1423","-","-","-","-","-","판매","가공","-","중구","506","두리명판"
505,"청계천로159","마이크로칩","마이크로칩,반도체","두루반도체","-","-","-","-","02-2271-1678","-","-","-","-","전기/전자","판매","-","-","종로구","505","두루반도체"
504,"종로22길17","전원공급장치부품전문업체,무정전전원장치,정류기,충전기,자동전압조절기","전원공급장치부품,무정전전원장치,충전기","동화전기","-","-","-","-","2272-8640","-","-","-","-","-","판매","공구","-","종로구","504","동화전기"
